title,brand,normal_price,low_price,high_price,oferta,categoria1,categoria2,datetime,Atributos,sin_stock,page,ahorro,ahorro_percent,kilo
Saborizante para leche Nesquik Vainilla Bolsa 380g,Nesquik,2349.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Mantequilla vegetal 227 g,Bonella,2190.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Pack 6 un. Leche chocolatada 200 ml,Loncoleche,2814.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Yoghurt griego light frutilla 120 g,Colun,0.0,495.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,-495.0,-0.755,1.0
Pack 6 un. Bebida láctea chirimoya 200 ml,Yogu - Yogu,2934.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Huevo grande de gallina libre 12 un.,Cintazul,3149.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Yoghurt con trozos de fruta Danone coco rallado 110 g,Oikos,459.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Pack 12 un. Leche semidescremada sin lactosa 1 L,Colun,14268.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Yoghurt batido damasco 1 kg,Soprole,2069.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Pack 12 un. Leche natural sin lactosa 1 L,Loncoleche,13908.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Pack 4 un. Jalea arándano 100 g,Regimel,1779.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Pack 12 un. Leche chocolate 1 L,Colun,17268.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Leche Break sin lactosa chocolate y avellana 1 L,Loncoleche,1929.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Pack 6 un. Probiótico defensas sabor frutilla 80 ml,Soprole,2119.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Leche sin lactosa frutilla 1 L,Loncoleche,1639.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Yoghurt trozos nueces y cranberries 165 g,Soprole,0.0,725.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,-725.0,-1.106,1.0
Leche Moments cappuccino 200 ml,Danone,585.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Leche semidescremada chocolate blanco 1 L,Soprole,0.0,1519.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,-1519.0,-2.317,1.0
Pack 6 un. Leche chocolate 1 L,Cuisine & Co,7674.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Saborizante para leche Nesquik Chocolate Sin Azúcar Añadida Tarro 350g,Nesquik,3769.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Levadura fresca 500 g,Lefersa,2329.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Mantequilla de campo 230 g,San Ignacio,3069.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Pack 3 un. Leche light cappuccino prisma 330 ml,Colun,2637.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Yogurt Triple Zero natural 900 g,Activia,2179.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Leche receta original chocolate 200 ml,Soprole,445.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Yogurt Activia sin lactosa Bolsa 900g,Activia,2179.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Yoghurt griego proteína durazno,Quillayes,455.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Leche Protein Full Pro vainilla 250 ml,Loncoleche,1389.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Pack 12 un. Yoghurt frutilla. damasco y vainilla 120 g,Soprole,2839.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,9,0.0,0.0,1.0
Leche descremada sin lactosa 200 ml,Colun,485.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Huevos de codorniz 24 un.,Cuisine & Co,2919.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Leche café caramelo sin lactosa 330 cc,Colun,879.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Bebida láctea Yogu Yogu sabor mora 200 ml,Yogu - Yogu,505.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Leche proteína chocolate 200 ml,Soprole,515.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Leche Trencito Chocolate 200ml,Nestlé,0.0,399.0,475.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,76.0,0.116,1.0
Yoghurt batido sin lactosa chirimoya 1 kg,Soprole,1690.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Pack 6 un. Bebida láctea damasco 200 ml,Yogu - Yogu,2934.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Alimento de Avena Nestlé Veggie Probióticos Natural 140g,Nestlé,619.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Pack 6 un. Leche saborizada individual vainilla 200 ml,Loncoleche,2814.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Pack 6 un. Leche moments moca 200 ml,Danone,3174.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Yoghurt sin lactosa trozos frutilla 155 g,Soprole,605.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Pack 6 un. Leche semidescremada sin lactosa 200 ml,Loncoleche,2814.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Leche semidescremada Loncoleche sabor chocolate 1 L,Loncoleche,1489.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Pack 3 un. Leche caramelo prisma 330 ml,Colun,2637.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Leche saborizada Danone Moments Moca 200 ml,Danone,585.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Bebida láctea Yogu Yogu sabor frutilla 200 ml,Yogu - Yogu,505.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Leche Milo 200ml,Nestlé,0.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Bebida láctea Máxima 800 g,Máxima MP,3160.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Yoghurt natural 0% pote 800 g,Quillayes,2479.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Pack 6 un. Bebida láctea manjar 170 ml,Shake A Shake Lonco Leche,2994.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Bebida láctea Yogu Yogu sabor chirimoya 200 ml,Yogu - Yogu,505.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Pack 12 un. Leche chocolate sin tapa 1 L,Colun,17268.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Pack 12 un. Leche semidescremada chocolate 1 L,Soprole,18228.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Pack 6 un. Leche semidescremada 200 ml,Colun,2574.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Leche en Polvo Ideal Instantánea 900g,Ideal,5189.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Leche proteína semidescremada natural 1 L,Soprole,1829.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Pack 12 un. Leche extra proteína 1 L,Loncoleche,19788.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Mantequilla sin lactosa 250 g,Surlat,2879.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Pack 6 un. Probióticos frutilla 90 ml,Calan,1759.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Pack 6 un. Bebida láctea manzana 80 ml,Nestlé,0.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Leche descremada sin lactosa Loncoleche extra calcio 1 L,Loncoleche,1639.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Leche semidescremada sin lactosa Loncoleche 200 ml,Loncoleche,0.0,485.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,-485.0,-0.74,1.0
Pack 6 un. Bebida láctea chocolate 170 ml,Shake A Shake Lonco Leche,2994.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Margarina untable aceite oliva 250 g,Loncoleche,2229.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Yoghurt trozos manzana pera 165 g,Soprole,0.0,615.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,-615.0,-0.938,1.0
Bebida Láctea Loncoleche Shake Shake sabor Manjar 170 cc,Loncoleche,505.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Yoghurt light Colun sin lactosa chirimoya 1 kg,Colun,1889.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Huevo grande La Granja. color. 12 unid.,La Granja,3229.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,0.0,0.0,1.0
Leche vainilla 200 ml,Loncoleche,0.0,485.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,10,-485.0,-0.74,1.0
Leche en Polvo Nido Etapa 5+ Tarro 1600g,Nido,16190.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Pack 6 un. Bebida láctea frambuesa 80 ml,Nestlé,2039.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Leche en Polvo Svelty Colágeno Sin Lactosa 500g,Svelty,7999.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Huevos extra blancos 12 un.,Cintazul,0.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Margarina light 500 g,Calo,1889.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Pack 6 un. Bebida láctea natural 80 ml,Nestlé,2039.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Leche Cultivada Colun Light con Fibra Frutilla 180 ml,Colun,485.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Yoghurt batido vainilla 1 kg,Soprole,1469.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Pack 12 un. Leche semidescremada frutilla 1 L,Soprole,18228.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Leche culivada vainilla 1 L,Soprole,1979.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Bebida láctea Yogu Yogu sabor damasco 200 ml,Yogu - Yogu,505.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Yoghurt light Colun sin lactosa frutilla 1 kg,Colun,1889.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Pack 12 un. Leche saborizada frutilla 1 L,Colun,17388.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Yoghurt Protein Plus probiótico frutilla 130 g,Colun,0.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Pack 12 un. Leche sin lactosa chocolate 1 L,Loncoleche,17988.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Pack 12 un. Leche saborizada vainilla 1 L,Colun,17388.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Pack 12 un. Leche sin lactosa extra calcio 1 L,Loncoleche,16788.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Leche polvo extra calcio descremada 800 g,Calo,6769.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Pack 12 un. Leche sin lactosa frutilla 1 L,Loncoleche,17988.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Bocado con salsa de chocolate 120 g,Soprole,0.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Bocado con salsa de berries 120 g,Soprole,0.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Pack 12 un. Leche saborizada manjar 1 L,Colun,17388.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Pack 12 un. Leche saborizada plátano 1 L,Loncoleche,17388.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Leche sin lactosa light chocolate 1 L,Loncoleche,1639.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Leche cultivada probiótico y vitamina D frutilla 1 L,Soprole,0.0,1900.0,2279.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,379.0,0.578,1.0
Yoghurt trozos berries pote 800 g,Quillayes,2669.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Pack 12 un. Leche saborizada light chocolate 1 L,Loncoleche,17988.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Leche cultivada probiótico y vitamina D chirimoya 1 L,Soprole,0.0,1900.0,2279.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,379.0,0.578,1.0
Yoghurt griego natural 400 g,Quillayes,1189.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Mantequilla ultra light Quillayes 200 g,Quillayes,0.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Saborizante para leche Nestlé Cacao Dark 230g,Nestlé,3599.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Bebida Láctea Loncoleche Shake Shake sabor Chocolate 170 cc,Loncoleche,505.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Yoghurt griego proteína berries,Quillayes,455.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Cacao dulce en polvo 200 g,Marco Polo,759.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Leche descremada light Loncoleche sabor chocolate 1 L,Loncoleche,1589.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Yoghurt probiótico y vitamina D frutilla 120 g,Soprole Activ,0.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Yoghurt probiótico y vitamina D chirimoya 120 g,Soprole Activ,0.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Nargarina con sal 1 kg,Qualy,3779.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Yoghurt light & fre SKYR berries 140 g,Danone,0.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Yoghurt Goodnes Skyr Frutilla 140g,Nestlé,0.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,11,0.0,0.0,1.0
Yoghurt light & fre SKYR durazno 140 g,Danone,0.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,12,0.0,0.0,1.0
Huevos Plus Omega 3 6 unid,Omega 3,0.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,12,0.0,0.0,1.0
Cocoa dulce en polvo 200 g,Copacabana,939.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,12,0.0,0.0,1.0
Yoghurt probiótico y vitamina D vainilla 120 g,Soprole Activ,0.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,12,0.0,0.0,1.0
Mantequilla vegetal aceite coco 125 g,Signore Mario,3099.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,12,0.0,0.0,1.0
Pack 12 un. Leche saborizada chocolate 1 L,Loncoleche,17388.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,12,0.0,0.0,1.0
Leche cultivada light 0% + fibra frutilla 1 L,Colun,0.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,12,0.0,0.0,1.0
Chocolate en polvo 800 g,Base Culinar,3999.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,12,0.0,0.0,1.0
Yogurt Triple Zero durazno 150 g,Activia,555.0,0.0,0.0,0,lacteos,lacteos,2022-07-16 22:11:26.364649,1 un,1,12,0.0,0.0,1.0
Postre de chocolate Trencito Mousse 70g,Nestlé,579.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Jalea frambuesa 100 g,Colun,245.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Jalea limón 100 g,Colun,245.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Jalea guinda 100 g,Colun,245.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Postre Manjarate 80 g,Soprole,609.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Jalea Nestlé Frambuesa 110g,Nestlé,315.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Jalea Nestlé Piña 110g,Nestlé,315.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Postre Chandelle Crema sabor chocolate 130g,Nestlé,0.0,679.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,-679.0,-1.036,1.0
Flan vainilla con salsa de caramelo 120 g,Soprole,0.0,345.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,-345.0,-0.526,1.0
Sémola con Leche Nestlé Salsa de Caramelo 135g,Nestlé,585.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Flan Colun Vainilla 100 g,Colun,315.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Petit suisse Chiquitín Frutilla 45g,Nestlé,269.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Jalea Nestlé Guinda 110g,Nestlé,315.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Flan manjar Colun 100 g,Colun,315.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Sémola con leche y salsa de caramelo 140 g,Soprole,0.0,605.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,-605.0,-0.923,1.0
Postre Chandelle Crema manjar 130g,Nestlé,0.0,679.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,-679.0,-1.036,1.0
Flan Colun sabor chocolate 100 g,Colun,315.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Postre Sahne Nuss Mousse de chocolate 100g,Sahne Nuss,669.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Postre Nestlé Leche Asada 120g,Nestlé,569.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Jalea Nestlé Naranja 110g,Nestlé,315.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Flan de caramelo Postres de la Abuela 120 g,Soprole,0.0,345.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,-345.0,-0.526,1.0
Petit suisse Chiquitín Plátano 45g,Nestlé,269.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Sémola con leche y salsa de frambuesa 140 g,Soprole,0.0,605.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,-605.0,-0.923,1.0
Jalea frambuesa 110 g,Soprole,0.0,335.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,-335.0,-0.511,1.0
Compota Nestlé Manzana 120g,Nestlé,405.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Postre panna cotta salsa de frambuesa 120 g,Soprole,619.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Compota Nestlé Pera 120g,Nestlé,405.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Flan Nestlé Vainilla 110g,Nestlé,329.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Jalea piña 110 g,Soprole,335.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Postre Chandelle Crema sabor lúcuma 130g,Nestlé,0.0,679.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,-679.0,-1.036,1.0
Postre Manjarate White 80 g,Soprole,609.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Postre Manjarate Black 80 g,Soprole,609.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Petit suisse Chiquitín Frutilla multipack 12x45g,Chiquitín,3069.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Postre del sur chocolate 95 g,Colun,0.0,495.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,-495.0,-0.755,1.0
Postre del sur tres leches 95 g,Colun,0.0,495.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,-495.0,-0.755,1.0
Petit suisse Chiquitín Damasco 45g,Nestlé,269.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Sémola con leche y salsa de damasco 140 g,Soprole,0.0,605.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,-605.0,-0.923,1.0
Postre Chandelle sin lactosa manjar 130 g,Nestlé,0.0,719.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,-719.0,-1.097,1.0
Postre del sur manjar 95 g,Colun,0.0,495.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,-495.0,-0.755,1.0
Postre Prestigio Mousse 80g,Nestlé,0.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Pack 4 un. Jalea frambuesa 100 g,Regimel,1779.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,1,0.0,0.0,1.0
Postre crème caramel 120 g,Soprole,619.0,0.0,0.0,0,lacteos,postres,2022-07-16 22:11:26.364649,1 un,1,2,0.0,0.0,1.0
